Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 4,Coverage (%) 5,Coverage (%) 6,Coverage (%) 7,Coverage (%) 8,Coverage (%) 9,Coverage (%) 11,Coverage (%) 12,Coverage (%) 16,Coverage (%) 17,Coverage (%) 18,Coverage (%) 19,Coverage (%) 21,Coverage (%) 22,Coverage (%) 23,Area 4,Area 5,Area 6,Area 7,Area 8,Area 9,Area 11,Area 12,Area 16,Area 17,Area 18,Area 19,Area 21,Area 22,Area 23,#Peptides,#Unique,#Spec 4,#Spec 5,#Spec 6,#Spec 7,#Spec 8,#Spec 9,#Spec 11,#Spec 12,#Spec 16,#Spec 17,#Spec 18,#Spec 19,#Spec 21,#Spec 22,#Spec 23,PTM,Avg. Mass,Description
306,70,P09960|LKHA4_HUMAN,380.60,55,48,25,40,24,0,0,32,12,10,25,30,16,30,0,32,8.3585E4,1.6968E4,7.3618E4,2.3659E4,,,3.7755E4,5.7616E3,3.7593E3,2.9478E4,2.6089E4,7.1515E3,3.3919E4,,3.9208E4,23,23,123,44,109,49,0,0,80,18,7,50,72,24,71,0,72,Carbamidomethylation; Deamidation (NQ),69285,Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2
303,502,P07858|CATB_HUMAN,380.36,50,15,36,26,24,26,22,40,22,11,26,29,32,23,22,35,1.8452E4,1.2957E5,7.8854E4,7.0124E4,3.3364E4,2.768E4,8.2983E4,2.9103E4,4.5062E3,3.3026E4,5.4907E4,9.0389E4,1.7856E4,2.7421E4,1.093E5,13,13,8,117,63,69,41,38,72,31,11,45,56,64,23,25,78,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37822,Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3
202,457,Q06830|PRDX1_HUMAN,379.47,86,72,68,72,72,59,67,76,72,64,68,72,81,59,26,85,1.6388E5,8.6022E4,3.346E5,6.0964E4,3.7367E4,3.9415E4,1.4905E5,4.5589E4,1.0172E5,2.3713E5,1.3553E5,4.8043E4,6.331E4,9.5416E3,1.9216E5,20,18,110,68,155,61,39,55,97,73,76,97,118,63,62,15,124,Carbamidomethylation; Oxidation (M); Deamidation (NQ),22110,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1
420,138,Q9H4A4|AMPB_HUMAN,379.42,52,40,4,33,10,0,3,22,4,10,22,15,9,6,0,28,5.2622E4,1.7214E3,4.0396E4,5.3618E3,,1.0144E3,3.031E4,2.3836E3,6.1037E3,2.4257E4,1.1376E4,4.3538E3,5.9784E3,,3.6838E4,24,24,78,5,71,17,0,7,47,10,20,53,50,14,14,0,65,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),72596,Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2
369,312,Q6Q788|APOA5_HUMAN,379.09,56,0,53,0,8,44,45,35,41,0,0,0,28,37,54,5,,1.5292E5,,2.489E3,9.513E4,1.3831E5,3.6745E4,2.6857E4,,,,5.2884E3,4.9425E4,1.7419E5,0,23,23,0,111,0,2,86,100,39,37,0,0,0,11,42,127,1,Oxidation (M); Deamidation (NQ),41213,Apolipoprotein A-V OS=Homo sapiens OX=9606 GN=APOA5 PE=1 SV=1
591,183,P12259|FA5_HUMAN,379.07,12,0,2,0,10,3,6,2,0,0,0,0,6,2,1,1,,2.9687E3,,6.9012E4,3.6824E3,3.6103E4,2.6844E3,3.1611E2,,,,1.0074E4,3.3112E3,1.7987E3,1.4534E3,22,22,0,10,0,110,17,50,13,1,0,0,0,34,12,5,3,Carbamidomethylation; Deamidation (NQ),251701,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4
86,873,P02743|SAMP_HUMAN,378.85,51,46,47,46,35,46,33,46,47,31,46,46,45,46,48,41,1.7701E5,2.9059E6,8.2922E5,2.0368E6,2.5422E6,2.9744E6,8.4735E5,1.4969E6,2.8782E5,7.9361E5,1.3122E6,2.7653E5,5.2326E5,3.0037E6,2.714E5,16,16,88,440,207,301,469,462,221,233,122,203,261,142,166,473,95,Carbamidomethylation; Deamidation (NQ),25387,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2
180,308,P27169|PON1_HUMAN,378.63,69,43,37,49,53,37,48,44,37,37,38,50,37,28,42,33,2.2986E5,9.2839E4,2.1207E5,2.4427E5,1.3576E5,3.1396E5,1.3423E5,1.2312E5,9.0543E4,1.36E5,2.3626E5,8.3713E4,4.0437E4,1.2041E5,1.0114E5,15,15,114,71,119,111,75,171,81,83,68,89,121,63,50,102,56,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39731,Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3
279,259,Q9UK55|ZPI_HUMAN,377.56,50,2,31,18,35,31,31,27,34,5,13,18,35,15,40,28,3.1482E3,6.5383E4,1.6738E4,1.0844E5,4.2218E4,1.6116E5,3.1963E4,9.0845E4,4.0578E3,1.7525E4,4.4802E4,7.2548E4,3.6659E4,2.0537E5,6.3449E4,20,20,6,48,22,80,51,111,38,80,10,21,42,84,42,162,38,Carbamidomethylation; Deamidation (NQ),50707,Protein Z-dependent protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1
367,156,P27816|MAP4_HUMAN,376.89,31,20,1,21,3,0,1,1,5,26,20,18,1,1,0,14,7.7999E4,9.8717E2,1.1094E5,1.8158E3,,1.997E3,2.6084E3,3.7963E3,8.7599E4,8.2725E4,4.2046E4,2.2176E2,5.8299E2,,3.4515E4,25,25,110,6,96,7,0,5,3,6,132,89,53,1,5,0,53,Carbamidomethylation; Deamidation (NQ),121005,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3
404,230,O75882|ATRN_HUMAN,376.60,15,11,4,8,6,6,2,10,6,12,7,3,7,3,5,3,3.4525E4,7.6677E3,2.1707E4,1.0857E4,1.114E4,6.5076E3,1.2289E4,1.578E4,3.581E4,1.3436E4,9.1832E3,4.7877E3,3.4965E3,2.7287E4,5.669E3,18,18,79,18,51,35,26,18,41,37,63,29,17,18,7,33,12,Carbamidomethylation; Deamidation (NQ),158536,Attractin OS=Homo sapiens OX=9606 GN=ATRN PE=1 SV=2
170,249,Q9BQE3|TBA1C_HUMAN,376.56,61,6,36,44,51,44,33,20,35,3,51,55,51,15,21,34,,,1.5922E2,5.7096E3,2.9201E3,,,,,4.5196E2,2.2645E2,2.4919E3,,,,20,2,17,98,146,147,161,100,40,126,8,137,225,101,21,44,94,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49895,Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1
261,284,P55058|PLTP_HUMAN,376.48,52,30,19,30,37,31,38,20,14,28,32,46,34,12,17,20,9.9982E4,8.5896E3,5.5555E4,3.741E4,2.2236E4,8.114E4,5.9325E3,7.9841E3,3.6819E4,6.3551E4,2.6712E5,2.9041E4,7.7751E3,7.0469E3,2.915E4,19,19,78,27,70,44,55,132,34,19,71,77,219,37,20,17,33,Carbamidomethylation; Oxidation (M); Deamidation (NQ),54739,Phospholipid transfer protein OS=Homo sapiens OX=9606 GN=PLTP PE=1 SV=1
237,507,Q02985|FHR3_HUMAN,375.16,43,12,38,3,34,38,32,32,18,15,8,9,20,6,15,35,0,6.0765E5,,3.7457E3,1.3514E4,4.0644E4,1.1355E4,1.2836E4,,,,6.4524E2,,8.2551E3,1.4935E5,13,4,18,208,17,73,130,112,77,77,16,47,22,30,30,57,108,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37323,Complement factor H-related protein 3 OS=Homo sapiens OX=9606 GN=CFHR3 PE=1 SV=2
317,298,P09525|ANXA4_HUMAN,374.68,53,26,45,47,44,8,34,8,31,18,50,53,34,8,11,47,2.458E4,4.9563E4,1.007E5,1.4811E5,3.4593E3,3.8602E4,8.1055E3,2.3134E4,8.9497E3,1.1261E5,5.8862E4,1.5833E4,4.1135E3,6.3371E3,8.6952E4,16,16,35,78,86,106,5,34,19,46,18,76,65,25,18,13,71,Carbamidomethylation; Oxidation (M); Deamidation (NQ),35883,Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4
277,174,Q14697|GANAB_HUMAN,374.59,34,0,27,19,23,6,22,10,25,0,21,32,18,9,15,17,,4.7368E4,2.0439E4,3.2409E4,3.6683E3,4.5009E4,2.4986E3,4.1418E4,,2.9916E4,1.3161E5,1.7317E4,1.9124E3,9.0073E3,3.6763E4,22,22,0,95,64,76,16,94,10,100,0,91,137,47,14,37,59,Carbamidomethylation; Oxidation (M); Deamidation (NQ),106874,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3
174,142,P07602|SAP_HUMAN,374.11,44,24,26,32,26,24,10,38,14,24,24,27,31,24,9,36,5.295E4,1.4077E5,2.4716E5,1.72E5,5.4995E4,4.5199E3,4.3879E5,1.6556E4,1.1534E5,9.9519E4,1.3723E5,1.0766E5,1.0974E5,2.459E1,2.2301E5,19,19,69,122,151,109,74,14,231,10,91,83,66,103,98,3,170,Carbamidomethylation; Oxidation (M); Deamidation (NQ),58113,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
308,269,P68104|EF1A1_HUMAN,373.44,39,25,30,33,31,26,21,17,18,10,27,27,31,21,15,33,1.0923E4,5.4563E4,5.3761E4,8.5247E4,2.5615E4,5.8812E4,4.0355E4,3.1415E4,2.8665E3,5.3374E4,5.9714E4,3.5282E4,2.7814E4,1.8128E4,1.128E5,16,16,33,53,82,53,35,47,33,40,18,60,52,35,32,38,101,Carbamidomethylation; Oxidation (M); Deamidation (NQ),50141,Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1
308,310,Q5VTE0|EF1A3_HUMAN,373.44,39,25,30,33,31,26,21,17,18,10,27,27,31,21,15,33,1.0923E4,5.4563E4,5.3761E4,8.5247E4,2.5615E4,5.8812E4,4.0355E4,3.1415E4,2.8665E3,5.3374E4,5.9714E4,3.5282E4,2.7814E4,1.8128E4,1.128E5,16,16,33,53,82,53,35,47,33,40,18,60,52,35,32,38,101,Carbamidomethylation; Oxidation (M); Deamidation (NQ),50185,Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1
512,67,P36871|PGM1_HUMAN,373.02,52,31,2,46,2,0,0,4,2,20,27,6,4,2,2,16,2.5661E4,5.0463E2,3.2747E4,9.6196E2,,,3.1112E3,2.0093E3,9.6905E3,2.1326E4,6.8737E3,0,9.7255E2,3.0239E2,9.9054E3,19,19,57,2,79,3,0,0,9,5,32,69,18,1,4,1,34,Carbamidomethylation; Deamidation (NQ),61449,Phosphoglucomutase-1 OS=Homo sapiens OX=9606 GN=PGM1 PE=1 SV=3
410,154,P23141|EST1_HUMAN,372.98,46,44,5,42,14,7,6,13,3,40,26,18,0,3,0,25,1.0831E5,1.5289E3,7.4173E4,7.4363E3,2.7044E3,2.2224E3,5.185E3,4.4078E2,7.477E4,2.2415E4,1.5539E4,,3.1814E2,,2.8625E4,19,19,109,5,80,18,14,4,15,1,113,42,30,0,1,0,40,Carbamidomethylation; Deamidation (NQ),62521,Liver carboxylesterase 1 OS=Homo sapiens OX=9606 GN=CES1 PE=1 SV=2
331,102,Q16658|FSCN1_HUMAN,372.79,56,40,8,41,22,2,20,21,16,29,41,32,25,2,0,38,1.0489E5,1.6499E3,1.2085E5,1.7798E4,1.9762E2,1.351E4,1.4578E4,9.5991E3,3.3107E4,6.535E4,6.6573E4,5.0474E3,2.2012E2,,7.4022E4,19,19,85,9,106,47,1,49,45,26,51,84,83,18,1,0,64,Carbamidomethylation; Oxidation (M); Deamidation (NQ),54530,Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3
229,250,P05546|HEP2_HUMAN,372.62,46,22,25,36,23,16,19,21,18,12,32,24,28,12,27,18,1.0315E5,9.3428E4,4.6346E5,1.1857E5,8.1536E4,1.0081E5,1.1309E5,1.2165E5,3.1186E4,3.7553E5,3.1226E5,7.6049E4,4.3218E4,1.6573E5,1.3893E5,18,18,74,57,150,71,45,52,61,55,55,113,112,46,38,84,54,Carbamidomethylation; Deamidation (NQ),57071,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3
204,442,P18669|PGAM1_HUMAN,371.28,74,63,39,63,51,18,23,63,46,63,63,63,61,47,4,63,1.0388E5,4.6389E3,1.3114E5,1.3793E4,1.2134E3,4.2298E2,2.6081E4,5.792E3,2.9517E4,7.7978E4,3.9819E4,5.0053E3,1.2097E4,,5.2185E4,15,10,172,29,194,55,12,25,85,33,88,160,106,30,60,5,142,Carbamidomethylation; Oxidation (M); Deamidation (NQ),28804,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2
253,434,P62258|1433E_HUMAN,371.24,71,25,33,65,44,38,25,39,39,0,58,56,51,36,9,50,1.2172E4,2.1508E4,2.4062E5,5.5578E4,1.2641E4,2.9641E4,2.3582E4,2.4619E4,,1.9346E5,9.9892E4,5.1055E4,4.3956E4,1.8513E3,1.206E5,21,20,32,31,182,72,30,36,33,41,0,128,118,86,68,7,92,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),29174,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1
293,518,P06753|TPM3_HUMAN,370.63,42,12,33,22,42,28,37,17,37,0,38,37,33,27,33,22,,2.7095E4,1.3703E2,2.6925E4,7.9119E2,5.1678E4,,2.9841E4,,1.5093E4,4.9148E4,1.7857E4,4.4805E3,3.6215E3,7.3079E2,18,6,10,62,22,90,14,191,10,102,0,49,120,52,24,16,18,Oxidation (M); Deamidation (NQ),32950,Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2
119,808,P09382|LEG1_HUMAN,370.26,88,88,82,88,82,82,82,88,82,88,88,88,82,82,63,88,9.8868E5,3.8929E5,9.1111E5,7.4229E5,1.7851E5,1.0129E5,7.8961E5,1.0156E5,6.2657E5,6.7464E5,4.4178E5,2.9433E5,2.4855E5,2.196E4,1.0281E6,11,11,186,159,370,159,83,91,221,82,176,308,147,160,94,41,214,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),14716,Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2
313,212,Q16610|ECM1_HUMAN,369.26,44,22,28,25,31,30,21,33,25,27,31,20,24,35,26,25,3.7041E4,4.155E4,4.0246E4,4.894E4,5.0894E4,4.1078E4,6.3108E4,3.4885E4,6.1443E4,6.3797E4,2.0921E4,2.1797E4,1.3482E5,4.0286E4,2.8206E4,19,19,33,44,38,49,50,41,59,49,64,54,23,27,82,60,29,Carbamidomethylation; Deamidation (NQ),60674,Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2
471,158,Q99798|ACON_HUMAN,369.26,42,12,21,31,15,0,1,7,5,0,8,11,8,0,3,32,9.8577E3,1.6551E4,4.0007E4,1.0083E4,,1.5503E3,4.1163E3,3.9626E3,,4.0937E3,1.5867E4,5.6197E3,,3.1012E2,6.1313E4,21,21,26,48,92,25,0,4,15,13,0,16,34,10,0,2,94,Carbamidomethylation; Deamidation (NQ),85425,Aconitate hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2
350,128,Q86UX7|URP2_HUMAN,368.30,41,0,20,0,34,35,33,29,19,0,0,2,26,12,18,18,,4.5922E4,,1.0594E5,9.51E4,5.6942E4,3.7063E4,2.0113E4,,,9.1845E1,4.3061E4,1.0942E4,3.2013E4,3.6558E4,20,20,0,68,0,100,110,82,57,27,0,0,1,53,29,40,50,Carbamidomethylation; Oxidation (M); Deamidation (NQ),75953,Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1
250,484,P30041|PRDX6_HUMAN,367.64,72,48,32,50,37,28,47,61,42,33,48,56,32,48,15,38,1.4265E5,5.627E4,2.4436E5,2.1072E4,1.0421E4,3.8679E4,1.2052E5,8.0592E4,2.9155E4,1.5677E5,1.2525E5,3.2755E4,1.3467E5,3.3494E3,1.7423E5,13,13,104,33,147,38,21,50,76,47,54,78,90,42,82,10,96,Carbamidomethylation; Deamidation (NQ),25035,Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3
442,171,P11047|LAMC1_HUMAN,367.40,19,13,2,11,5,0,8,0,3,4,16,9,0,0,0,7,4.1871E4,7.4487E2,3.7528E4,2.5414E4,,2.2009E4,,8.8008E3,2.2409E4,5.6183E4,2.3514E4,,,,1.4768E4,21,21,64,5,62,28,0,51,0,20,20,77,53,0,0,0,33,Carbamidomethylation; Deamidation (NQ),177602,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3
452,111,P13639|EF2_HUMAN,366.98,40,6,17,21,30,0,3,2,8,0,12,16,7,2,2,26,1.7838E3,3.1203E4,4.0247E4,2.6048E4,,4.1144E3,1.2682E3,5.3447E3,,1.4309E4,2.5287E4,4.9312E3,5.9173E2,8.274E2,5.8792E4,22,22,3,61,51,81,0,6,4,8,0,22,60,14,3,5,83,Carbamidomethylation; Deamidation (NQ),95338,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4
343,25,P26038|MOES_HUMAN,366.64,45,12,17,17,25,7,19,12,14,5,15,38,16,8,6,24,9.1626E3,1.2615E4,2.1603E4,1.5711E4,1.8966E2,5.998E3,4.312E3,2.5952E3,9.2803E2,2.0285E4,6.9914E4,5.3585E3,1.7043E3,1.2836E2,3.0471E4,29,25,29,50,44,67,17,54,20,27,6,49,130,42,19,14,55,Carbamidomethylation; Oxidation (M); Deamidation (NQ),67820,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3
346,796,Q99497|PARK7_HUMAN,365.92,81,67,22,79,38,26,14,48,40,65,67,78,35,56,0,57,1.2289E5,4.5091E3,1.5034E5,8.7678E3,4.4223E2,9.0858E2,1.9193E4,3.5453E3,4.3188E4,9.5966E4,3.3281E4,6.3589E3,1.9319E4,,8.2893E4,13,13,98,17,109,16,5,12,37,18,56,74,60,20,42,0,57,Carbamidomethylation; Deamidation (NQ),19891,Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2
694,139,P54289|CA2D1_HUMAN,365.61,21,14,0,3,2,0,6,0,0,15,3,5,0,0,0,3,2.508E4,,6.16E3,6.3663E2,,1.2866E4,,,3.4514E4,3.0774E3,5.0217E3,,,,3.2275E3,17,17,66,0,7,2,0,22,0,0,70,5,6,0,0,0,9,Carbamidomethylation; Deamidation (NQ),124568,Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3
115,1029,P05090|APOD_HUMAN,364.29,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,33,1.3574E6,5.7432E5,2.8634E5,5.0684E5,6.2342E5,9.0697E5,5.716E5,2.4844E5,6.1465E5,3.1909E5,2.985E5,2.1767E5,3.3384E5,3.8639E5,6.1579E4,12,12,320,190,138,149,199,249,197,149,202,165,137,115,138,172,46,Carbamidomethylation; Oxidation (M); Deamidation (NQ),21276,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1
191,339,P68366|TBA4A_HUMAN,360.72,50,3,32,37,37,35,28,27,33,0,37,35,44,22,19,34,,,,,7.7382E2,,7.9876E2,2.2122E2,,,,5.1315E3,,,,16,3,12,104,109,137,112,79,59,117,0,112,187,97,32,37,93,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49924,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1
240,283,P00387|NB5R3_HUMAN,360.61,68,56,30,52,41,18,47,33,41,38,55,68,38,23,0,56,9.243E4,1.3112E4,2.4744E5,4.0066E4,1.6238E3,1.271E5,5.4452E4,4.8558E4,5.3499E4,2.2832E5,2.5871E5,3.7191E4,5.4984E3,,1.4241E5,15,15,113,40,134,35,5,97,41,76,51,149,120,47,11,0,75,Carbamidomethylation; Oxidation (M); Deamidation (NQ),34235,NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3
301,221,P05091|ALDH2_HUMAN,360.22,38,33,26,36,27,27,13,32,21,9,36,18,25,18,11,33,5.133E4,5.6364E4,8.4474E4,3.6806E4,3.7282E4,8.5233E3,5.7235E4,2.9767E4,6.1081E3,7.3512E4,2.1067E4,1.8702E4,1.8818E4,1.9151E4,5.051E4,18,17,56,50,90,55,56,17,80,39,16,97,40,31,28,24,69,Carbamidomethylation; Deamidation (NQ),56381,Aldehyde dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2
209,257,P40926|MDHM_HUMAN,359.53,57,43,47,46,47,29,27,47,30,39,47,42,47,43,23,46,1.0052E5,1.0757E5,1.5556E5,9.8339E4,6.8962E3,1.3051E4,1.6079E5,2.9769E4,3.0165E4,7.837E4,8.6943E4,7.0255E4,9.0481E4,1.013E4,2.1893E5,15,15,80,84,95,127,41,23,99,57,66,86,96,69,98,32,119,Carbamidomethylation; Oxidation (M); Deamidation (NQ),35503,Malate dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3
372,414,P27348|1433T_HUMAN,359.32,61,18,13,61,40,13,13,17,13,0,50,50,40,27,0,43,4.1396E2,9.5503E2,7.5478E4,1.6004E4,2.9253E2,1.0397E3,1.4396E3,1.391E3,,4.406E4,2.6311E4,7.7397E3,1.2719E3,,2.4859E4,18,14,18,29,92,49,13,28,34,20,0,71,62,36,37,0,63,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),27764,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1
90,954,P19652|A1AG2_HUMAN,359.16,54,42,39,42,36,42,30,42,42,54,42,39,39,42,33,42,7.1878E5,1.6131E5,5.8178E5,2.5718E5,4.6026E5,1.0333E5,3.7179E5,2.0408E5,1.0511E6,5.2368E5,6.2042E4,1.295E5,2.4599E5,2.5605E5,2.7857E5,11,8,290,170,276,233,308,151,230,191,550,264,95,150,236,244,210,Carbamidomethylation; Oxidation (M); Deamidation (NQ),23603,Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2
477,244,P12277|KCRB_HUMAN,359.14,67,45,4,67,4,0,0,0,20,0,50,33,4,0,0,16,5.8731E4,1.7279E3,2.5177E5,5.1369E2,,,,1.1561E4,,7.4504E4,3.0427E4,3.1828E2,,,1.003E4,16,16,56,6,162,2,0,0,0,11,0,50,47,7,0,0,15,Carbamidomethylation; Deamidation (NQ),42644,Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1
314,258,O75874|IDHC_HUMAN,358.94,59,44,15,49,24,10,26,37,19,42,34,37,33,24,3,24,1.2499E5,1.0972E4,9.1154E4,1.7356E4,6.2832E3,1.5205E4,5.6367E4,1.4048E4,6.234E4,6.927E4,3.878E4,2.3886E4,1.8639E4,7.9499E2,4.6912E4,18,18,110,24,83,37,29,27,69,19,65,60,58,40,36,7,38,Carbamidomethylation; Deamidation (NQ),46659,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2
354,306,Q99536|VAT1_HUMAN,358.26,61,27,53,61,28,25,28,36,30,9,50,52,23,24,16,45,3.0659E4,5.0476E4,1.4188E5,3.4215E4,9.1782E3,4.7922E3,2.0064E4,1.4002E4,3.634E3,9.5045E4,8.4453E4,9.4467E3,1.4428E4,6.5611E3,6.537E4,18,18,29,62,102,29,17,15,26,32,12,82,86,25,22,12,54,Carbamidomethylation; Oxidation (M); Deamidation (NQ),41920,Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2
391,428,P16152|CBR1_HUMAN,357.77,59,55,17,52,42,10,14,10,21,21,46,50,19,0,10,45,1.0921E5,2.1942E2,8.7104E4,8.7781E3,,1.162E3,,2.7126E3,5.9357E3,6.2255E4,4.8298E4,8.7205E2,,,4.8538E4,14,12,84,20,84,37,7,18,19,17,21,59,61,11,0,3,65,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),30375,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3
274,1176,P01903|DRA_HUMAN,357.43,35,21,35,28,32,32,21,35,22,28,21,28,33,22,7,35,3.1951E3,1.0991E5,1.3421E4,1.0779E5,1.4187E4,4.1012E4,7.2173E4,1.6023E4,6.9184E3,4.1563E3,1.3909E4,5.577E4,1.7014E4,1.5328E3,1.4183E5,13,12,16,100,37,80,35,58,100,49,29,21,47,75,55,4,142,Carbamidomethylation; Deamidation (NQ),28621,HLA class II histocompatibility antigen  DR alpha chain OS=Homo sapiens OX=9606 GN=HLA-DRA PE=1 SV=2
315,356,P22626|ROA2_HUMAN,356.08,51,26,42,46,36,18,29,27,29,14,46,45,39,27,18,43,1.3127E4,4.8526E4,1.5763E5,2.707E4,9.1912E3,1.4932E4,1.9413E4,2.9459E4,3.3758E3,8.9294E4,8.2238E4,2.4841E4,2.1179E4,6.0274E3,9.2633E4,18,16,33,67,111,63,16,21,26,35,9,87,74,37,17,14,85,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37430,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2
263,433,P10768|ESTD_HUMAN,355.86,62,62,11,62,21,11,15,15,11,56,60,42,15,15,11,48,1.9206E5,7.2483E3,2.1926E5,8.263E3,1.785E3,6.7224E3,1.2752E4,1.2617E4,9.3557E4,1.4231E5,6.643E4,4.1442E3,1.0634E4,2.129E3,6.5101E4,12,12,177,22,162,12,26,23,32,12,118,131,60,20,30,19,73,Carbamidomethylation; Oxidation (M); Deamidation (NQ),31463,S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2
429,236,O60664|PLIN3_HUMAN,355.83,58,54,6,36,13,0,10,28,13,41,45,35,10,9,0,37,6.6302E4,2.4639E2,6.3521E4,6.3367E3,,7.6761E2,1.3721E4,1.6126E3,3.5718E4,2.5792E4,2.7125E4,5.6644E2,2.2744E3,,3.2392E4,17,17,80,1,67,13,0,3,38,5,67,42,57,3,7,0,55,Carbamidomethylation; Oxidation (M); Deamidation (NQ),47075,Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3
364,603,P61981|1433G_HUMAN,355.21,60,19,35,60,36,25,25,25,28,0,53,43,39,35,9,52,6.4852E3,1.5531E4,1.3381E5,4.0795E4,1.5795E3,7.7574E3,1.4234E4,2.5039E4,,9.2879E4,8.2527E4,2.8509E4,2.688E4,4.8285E3,8.3929E4,14,12,19,40,94,33,18,35,26,34,0,72,71,41,31,12,57,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),28303,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2
